LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Power Difference
1795.46106,8.707262039,1957.255513,316.2615967,161.7944536
2127.620117,9.341368675,2365.96472,335.9663086,238.3446033
2442.145996,10.24757004,2936.672627,329.4930115,494.5266307
2689.052979,12.94248962,3597.621733,327.7185974,908.5687544
2796.24292,12.3227396,3563.450162,322.9736938,767.2072422
2631.086914,11.50199032,3422.311458,323.4341125,791.2245444
2491.781006,10.96990967,3261.714285,323.1066895,769.933279
2945.022949,13.94606972,3600,328.8796082,654.9770508
2596.070068,11.63932991,3454.370115,340.1600952,858.3000464
2905.092041,13.09397984,3600,336.5418091,694.907959
2661.948975,13.20821953,3600,337.4164124,938.0510254
2786.236084,13.23052979,3600,335.156311,813.763916
2741.787109,13.09171009,3600,335.717804,858.2128906
3173.469971,14.07653999,3600,339.5177917,426.5300293
2988.75293,13.58356953,3600,335.2833862,611.2470703
2877.395996,12.32940006,3564.128356,334.3042908,686.7323595
314.7329102,11.74857044,3477.32103,347.049408,3162.58812
0,10.35511017,2993.852582,343.444397,2993.852582
0,10.74911022,3176.476623,343.7547913,3176.476623
0,11.08038998,3300.092803,347.5880127,3300.092803
0,8.146767616,1615.131078,345.7719116,1615.131078
0,9.627272606,2537.700008,347.984314,2537.700008
1697.105957,11.30058002,3368.556193,353.1384888,1671.450236
1094.147949,7.037886143,1033.135298,340.4310913,-61.0126514
1480.348999,7.720163822,1374.051459,326.1983948,-106.2975403
1847.370972,8.469733238,1809.36255,316.8187866,-38.00842197
1924.81604,8.98711586,2135.68833,316.1379089,210.8722901
2249.474121,10.51931,3074.945227,312.6565857,825.4711057
0,5.672593117,520.0471051,0,520.0471051
0,7.414168835,1213.90503,0,1213.90503
20.36247063,5.758337021,546.4771274,311.8944092,526.1146567
820.3217773,10.14688969,2880.103539,313.1231995,2059.781762
1992.123047,11.93192005,3510.964473,310.5552063,1518.841427
0,8.849276543,2047.316146,327.2435913,2047.316146
0,8.863771439,2056.567703,333.1460876,2056.567703
0,9.080544472,2196.039027,329.5295105,2196.039027
0,8.7970047,2014.040998,332.4364929,2014.040998
0,7.070391178,1047.99357,331.0291138,1047.99357
0,7.072350979,1048.89379,323.8938904,1048.89379
0,8.076213837,1573.938656,325.2088013,1573.938656
0,8.401921272,1767.868664,319.5968933,1767.868664
668.8746948,10.35634995,2994.492676,317.2936096,2325.617981
1658.353027,10.23717022,2930.966994,315.6564941,1272.613967
2113.217041,10.04368019,2818.963427,317.5245972,705.7463855
2001.717041,9.155170441,2244.46509,317.5994873,242.7480493
2119.5979,9.343402863,2367.296313,317.0441895,247.698413
1999.484009,8.501379013,1828.844052,315.2524109,-170.6399571
1914.969971,8.207715034,1651.094826,314.0604858,-263.8751444
1969.995972,8.515583992,1837.61234,311.6856995,-132.3836319
2084.058105,8.602845192,1891.783381,304.3237,-192.2747248
2485.406006,9.823542595,2677.413578,304.2207031,192.0075721
2819.64209,10.54349041,3086.272362,302.7828064,266.6302722
2783.833984,10.78544044,3191.308104,303.8739929,407.4741196
2892.943115,11.25084019,3353.998624,303.0899048,461.0555089
2908.167969,11.57678986,3440.221493,306.3843994,532.0535243
2758.795898,11.03456974,3284.511404,309.5044861,525.7155057
2963.319092,11.41563034,3400.265707,304.7731018,436.946615
2910.876953,11.60869026,3447.531454,305.9494934,536.6545012
2637.287109,10.4153204,3024.444849,310.9021912,387.1577395
2775.280029,10.48163986,3056.988703,312.5010071,281.708674
2718.0271,10.15415001,2884.28323,311.4854126,166.2561299
2771.441895,10.71370029,3161.706831,313.5266113,390.2649362
2954.210938,11.06882954,3296.206021,310.4171143,341.9950831
1262.442993,10.21675968,2919.677655,314.7926025,1657.234661
1613.983032,10.08705044,2845.050548,310.3572083,1231.067516
3467.791992,12.2658596,3557.370725,306.1896973,89.5787332
3467.737061,12.64659977,3588.462345,306.579895,120.7252847
3530.819092,12.83852005,3595.85126,304.4360962,65.03216809
3593.468994,13.38516998,3600,304.8460083,6.531005859
3565.788086,12.7238903,3592.087939,308.1557922,26.29985272
3553.6521,13.30757999,3600,307.0759888,46.34790039
3320.878906,12.19513988,3549.086524,310.7177124,228.2076179
3328.677979,12.1374197,3541.720525,311.6582947,213.0425467
3603.168945,14.55327034,3600,308.2829895,-3.168945313
3587.772949,13.22478962,3600,308.9841003,12.22705078
3534.322998,12.93297005,3597.524002,309.2770081,63.20100348
3404.615967,12.44639015,3574.904027,309.530304,170.2880598
3427.621094,11.58417034,3441.930044,306.6090088,14.30895029
3544.822998,11.64247036,3455.061017,305.0119019,-89.76198122
3492.281982,11.50924015,3424.095048,305.2717896,-68.18693395
3139.249023,10.65548038,3136.739675,302.9309082,-2.509348405
3006.968018,10.84654045,3215.52596,302.78479,208.5579424
2891.076904,10.12637043,2868.205406,299.3941956,-22.87149862
2628.998047,10.17082024,2893.820603,298.6253967,264.8225564
2630.957031,10.17496967,2896.181733,298.5469971,265.2247022
2416.320068,9.652897835,2556.693862,299.0238953,140.3737936
2124.843018,8.998849869,2143.249481,299.6021118,18.40646323
1809.973022,8.385495186,1757.871002,298.6570129,-52.10201997
1742.894043,8.056279182,1562.38835,296.8511047,-180.5056932
1966.909058,8.380045891,1754.559029,295.5624084,-212.3500291
2245.917969,8.971438408,2125.594897,296.7059021,-120.3230713
2103.937012,8.662276268,1928.965463,296.3276978,-174.9715492
2054.062988,8.354442596,1739.029697,294.4421082,-315.0332915
2101.201904,8.563171387,1867.089895,291.7453918,-234.1120097
2017.214966,8.432193756,1786.348993,289.1264038,-230.8659728
2169.958984,8.779360771,2002.841478,288.9827881,-167.1175063
1999.546021,8.328128815,1723.124984,285.9241943,-276.4210366
2157.018066,8.891530037,2074.3134,285.2685852,-82.70466651
2300.803955,9.338321686,2363.970281,285.9837952,63.16632596
2292.50293,9.190099716,2267.190451,287.2172852,-25.31247915
2310.271973,9.375279427,2388.172328,288.9096069,77.90035568
1919.109985,8.370944977,1749.032953,286.8005066,-170.077032
2370.88208,9.475275993,2453.756062,286.7284851,82.87398188
2114.230957,8.88515377,2070.233889,288.0293884,-43.99706787
2074.583984,8.575396538,1874.687769,283.3039856,-199.8962152
2404.636963,9.376974106,2389.28265,285.6900024,-15.35431325
2831.141113,10.42763996,3030.580889,290.8797913,199.439776
2407.475098,9.52431488,2459.035747,289.7142944,51.56064928
1792.157959,7.934294224,1492.597141,284.5707092,-299.5608175
2289.688965,8.751437187,1985.151498,282.6917114,-304.5374669
2306.387939,8.683469772,1942.278172,279.4653931,-364.1097679
2132.658936,8.463358879,1805.447315,275.6379089,-327.2116201
1887.812012,8.006806374,1533.896845,273.0903015,-353.9151668
1729.159058,7.816898823,1426.950788,270.1572876,-302.2082695
1881.128052,8.003235817,1531.850268,268.1140137,-349.2777841
1915.86499,8.136206627,1608.934585,263.1706848,-306.9304052
1752.53894,7.906156063,1476.722779,260.8602905,-275.8161617
1807.840942,8.215823174,1655.904973,258.9601135,-151.9359696
1369.911987,7.263844967,1139.327097,259.7250061,-230.5848907
1308.822021,7.131020069,1076.076382,261.8456116,-232.7456395
1262.807007,7.081241131,1052.983705,258.7923889,-209.8233017
1267.296021,7.199962139,1108.605332,260.8742981,-158.6906886
1575.31897,7.593225956,1306.37557,256.0495911,-268.9434001
1580.925049,7.530333042,1273.612806,240.6430054,-307.3122428
1614.249023,7.646729946,1334.652897,229.4642944,-279.5961269
1570.529053,7.596474171,1308.081765,237.1885071,-262.4472878
1288.265015,6.977388859,1005.842478,231.7776031,-282.4225365
939.6834717,6.480071068,798.2174799,241.8280029,-141.4659918
510.3457947,5.404243946,441.8710789,261.9128113,-68.47471578
409.8858032,5.032320023,343.9794316,247.4924011,-65.90637161
432.7937927,5.109350204,363.3246821,232.811203,-69.46911064
662.1831055,5.6901021,525.3852237,229.0980072,-136.7978817
728.2659302,5.912436008,595.8436108,233.6916962,-132.4223194
801.3140259,6.047336102,640.0732968,232.3768005,-161.2407291
1268.764038,7.132184982,1076.620718,241.1782074,-192.1433196
1143.255981,6.894220829,969.0730145,235.1273041,-174.1829669
1023.44397,6.721180916,895.2644566,229.7277985,-128.1795131
1370.290039,7.302240849,1158.066516,225.1784973,-212.2235232
1494.410034,7.679698944,1352.258402,213.4264069,-142.151632
1578.550049,7.820057869,1428.69688,214.0395966,-149.8531693
1630.803955,7.981834888,1519.611486,207.7124023,-111.1924689
2329.336914,9.5179739,2454.066198,195.7140961,124.7292836
2108.266113,8.872335434,2062.038609,193.3562012,-46.22750417
1701.312012,8.194050789,1643.002035,197.2568054,-58.3099769
1911.196045,8.389312744,1760.192643,203.6006927,-151.0034021
1514.305054,7.867239952,1454.911782,211.3800049,-59.39327168
2062.500977,9.015352249,2153.892584,210.4503021,91.39160752
2548.769043,10.06519985,2831.979663,207.3766022,283.2106199
2341.666016,9.478236198,2455.699318,216.1847992,114.0333022
2319.211914,9.443806648,2433.103222,220.3641052,113.8913082
2579.250977,9.915575027,2738.481746,224.9049072,159.230769
2550.635986,9.946136475,2758.153827,222.6770935,207.5178411
2483.930908,9.612821579,2526.886784,221.4987946,42.95587572
2298.656982,9.271640778,2320.369398,221.7924957,21.71241543
1965.251953,8.729299545,1971.157905,225.2133942,5.905952111
1820.552979,8.514296532,1836.817038,229.1083984,16.26405921
1608.553955,8.042818069,1554.611404,227.7906952,-53.94255133
1559.515015,7.998122215,1528.921551,228.7805939,-30.5934638
1482.463989,7.82075882,1429.08447,232.6331024,-53.37951876
1411.610962,7.701767921,1364.119028,227.2218018,-47.49193345
1234.198975,7.232945919,1124.396908,229.9170074,-109.8020664
1405.463013,7.799517155,1417.364176,214.4631042,11.90116312
1570.213989,8.068408012,1569.411175,207.2785034,-0.8028138
1537.93396,8.023237228,1543.331681,209.8536987,5.397720656
1407.380005,7.650700092,1336.765719,214.6781006,-70.61428585
1449.166016,7.798561096,1416.837896,215.4889069,-32.32811924
1415.447021,7.693466187,1359.65032,214.5012054,-55.79670143
1221.965942,7.341538906,1177.463819,218.2581024,-44.50212316
1099.963013,7.149240017,1084.610877,212.9714966,-15.35213573
970.8068848,6.80074501,928.7578487,211.0314026,-42.04903603
964.468811,7.007542133,1019.387606,211.1038055,54.9187952
1368.604004,8.060360909,1564.750104,196.5700073,196.1461006
2130.918945,9.451814651,2438.357739,193.1701965,307.4387939
2475.048096,9.95773983,2765.544631,197.1739044,290.4965351
2331.678955,9.675568581,2573.306441,199.4492035,241.6274859
2243.51001,9.428436279,2423.019941,199.3757019,179.5099313
2234.287109,9.30550766,2342.502681,199.5187073,108.2155717
2143.666992,9.062857628,2184.589189,204.6260071,40.92219665
2311.118896,9.62503624,2536.031428,197.5493011,224.9125318
2540.60498,10.13665962,2874.187417,196.6049042,333.5824365
2608.500977,10.2811203,2954.866047,198.1136017,346.3650707
2546.250977,10.33848953,2985.229736,196.1130981,438.9787597
2815.521973,10.65775013,3137.729106,199.1374054,322.2071331
2744.095947,10.48392963,3058.091042,200.4848022,313.9950949
3090.779053,11.28392982,3363.740901,199.5195007,272.9618485
3022.342041,11.28147984,3363.027463,196.667099,340.6854218
3370.577881,11.83201981,3493.378177,195.7673035,122.800296
3408.191895,11.87067986,3500.393037,196.7118988,92.20114296
3560.215088,12.53730965,3581.814787,195.2817993,21.59969872
3576.926025,12.51721001,3580.39586,195.0749054,3.469834693
3438.156006,12.25798035,3556.487744,194.6618958,118.3317377
2857.806885,10.80957031,3200.980374,195.8155975,343.1734895
2973.896973,11.31013966,3371.294743,194.5211029,397.3977706
2943.305908,11.06058025,3293.414224,193.8394928,350.1083161
2699.794922,10.47175026,3052.211444,192.2420959,352.4165222
2791.032959,10.79734039,3196.095825,188.3572998,405.0628661
2773.875977,10.8801899,3228.48006,187.9172974,454.6040839
2973.289063,11.11301994,3310.903101,188.9225006,337.6140388
2848.452881,10.78870964,3192.626846,189.969696,344.1739655
2922.927979,10.85114002,3217.312622,190.1759949,294.3846432
3170,11.30603027,3370.119857,191.6307983,200.1198574
3144.146973,11.48431015,3417.918511,186.7321014,273.7715387
3043.714111,11.22360039,3345.804932,186.9889069,302.0908209
3346.11499,11.96625042,3516.60415,186.2742004,170.4891595
3603.322021,12.99526978,3597.929699,185.5912018,-5.392322298
3602.99292,12.83281994,3595.709238,187.4208069,-7.28368168
3596.970947,12.82299042,3595.453292,189.0325012,-1.517655003
3440.804932,11.8953104,3504.724057,190.8890991,63.91912506
3595.412109,12.54769993,3582.524218,191.8455963,-12.88789097
3603.575928,12.77233982,3593.912217,195.0704041,-9.663710698
3603.283936,13.36231041,3600,198.2960052,-3.283935547
3600.861084,13.10727024,3600,197.5151062,-0.861083984
3601.968994,12.76441002,3593.637138,198.6925964,-8.331855776
3526.988037,11.93778992,3511.943259,199.2462006,-15.04477834
3597.465088,12.44437027,3574.736074,199.0126038,-22.72901426
3541.272949,12.71996021,3591.924865,198.0005035,50.65191597
3537.215088,12.89838028,3597.059934,200.0679016,59.84484574
3556.64209,12.89050961,3596.93042,196.5632935,40.28832995
3565.543945,12.85719013,3596.283589,197.7631989,30.73964402
3601.173096,13.18183041,3600,194.3919983,-1.173095703
3598.719971,13.46082973,3600,189.2046051,1.280029297
3602.491943,13.79345989,3600,190.949707,-2.491943359
3588.155029,14.16394997,3600,192.469696,11.8449707
3597.916992,14.53314018,3600,190.0625,2.083007813
3575.154053,14.35881042,3600,190.4277039,24.84594727
3604.332031,13.71555042,3600,189.2969055,-4.33203125
3526.322998,13.08493996,3600,192.2447052,73.67700195
3585.322998,13.02464008,3600,191.6195984,14.67700195
3579.815918,14.06459999,3600,190.3889008,20.18408203
3603.096924,14.4723196,3600,194.7321014,-3.096923828
3604.354004,14.36252022,3600,195.7825012,-4.354003906
3604.356934,14.96138954,3600,193.5458984,-4.356933594
3604.163086,15.60309029,3600,193.3112946,-4.163085938
3604.207031,15.87666035,3600,192.7980957,-4.20703125
3604.212891,16.11577034,3600,192.2203064,-4.212890625
3604.282959,15.54263973,3600,191.5169067,-4.282958984
3604.184082,14.12543011,3600,193.6159058,-4.184082031
3604.219971,13.43780041,3600,206.0621033,-4.219970703
3604.146973,14.4678297,3600,206.0381927,-4.146972656
3604.187988,15.54135036,3600,202.3083038,-4.187988281
3603.866943,16.76935959,3600,200.8657074,-3.866943359
3603.927002,17.26627922,3600,198.5910034,-3.927001953
3603.89209,16.93868065,3600,200.3607025,-3.892089844
3603.789063,16.42012024,3600,201.8115997,-3.7890625
3603.974121,15.99555016,3600,203.4376068,-3.974121094
3604.061035,16.07550049,3600,205.3276062,-4.061035156
3604.166992,16.52663994,3600,207.3278046,-4.166992188
3604.143066,15.9436903,3600,208.0803986,-4.143066406
3604.081055,15.44822979,3600,206.5290985,-4.081054688
3604.279053,15.03940964,3600,206.7046051,-4.279052734
3604.10498,15.07995033,3600,207.1622925,-4.104980469
3604.263916,14.84092999,3600,207.5623932,-4.263916016
3604.375,14.39649963,3600,207.6694031,-4.375
3604.131104,14.72593021,3600,206.536499,-4.131103516
3604.13208,15.16075039,3600,208.0659027,-4.132080078
3604.287109,14.4108696,3600,208.430603,-4.287109375
3604.301025,13.95726013,3600,208.8464966,-4.301025391
3604.448975,14.53089046,3600,208.1793976,-4.448974609
3604.339111,14.52877045,3600,211.405899,-4.339111328
3604.164063,15.11147976,3600,209.3780975,-4.1640625
3604.150879,15.90729046,3600,207.7857971,-4.150878906
3604.041992,15.72052002,3600,205.289505,-4.041992188
3604.108887,15.61499977,3600,206.9315948,-4.108886719
3604.138916,15.75347042,3600,208.1815033,-4.138916016
3604.095947,15.80926037,3600,208.5229034,-4.095947266
3604.052002,15.85214043,3600,208.5391998,-4.052001953
3604.302002,15.43144989,3600,208.1343994,-4.302001953
3604.294922,15.42576981,3600,205.449295,-4.294921875
3604.291016,15.87899017,3600,202.0494995,-4.291015625
3603.47998,17.09161949,3600,196.6071014,-3.479980469
3603.39502,18.67205048,3600,197.7825928,-3.395019531
3603.385986,19.99786949,3600,201.1983032,-3.385986328
3603.439941,20.31185913,3600,202.2225037,-3.439941406
3603.270996,20.27668953,3600,201.6528015,-3.270996094
3602.979004,19.91935921,3600,200.1748047,-2.979003906
3602.931885,19.31337929,3600,202.3961029,-2.931884766
3603.333008,18.49593925,3600,203.6903076,-3.333007813
3603.354004,19.39694023,3600,203.396698,-3.354003906
3603.36499,19.76767921,3600,202.3159027,-3.364990234
3593.719971,19.33650017,3600,201.2467957,6.280029297
3603.679932,18.80958939,3600,201.4812012,-3.679931641
3506.143066,18.52924919,3600,202.4523926,93.85693359
3461.888916,18.25728035,3600,201.4546051,138.111084
3461.552979,18.3217907,3600,199.571701,138.4470215
3461.212891,18.2102108,3600,196.2476959,138.7871094
3461.774902,18.1878109,3600,198.1363068,138.2250977
3461.35498,18.01350021,3600,200.7908936,138.6450195
3461.75,16.89113998,3600,197.7761993,138.25
3461.500977,16.74682999,3600,198.7743988,138.4990234
3461.184082,17.05978966,3600,199.6508942,138.815918
3461.660889,16.42974091,3600,200.0679932,138.3391113
3464.370117,15.33104038,3600,197.8103027,135.6298828
3464.111084,15.77408981,3600,197.7586975,135.888916
3461.332031,16.1196003,3600,197.248703,138.6679688
3461.162109,15.37012005,3600,198.2969055,138.8378906
3461.259033,16.35548973,3600,198.3663025,138.7409668
3469.697998,16.71338081,3600,197.995697,130.302002
3461.583008,17.28745079,3600,196.087204,138.4169922
3462.324951,16.2311306,3600,196.1548004,137.6750488
3461.043945,16.31561089,3600,196.1405945,138.9560547
3460.9021,15.60042953,3600,194.9105072,139.0979004
3460.900879,15.02898979,3600,191.746994,139.0991211
3461.50293,14.91215038,3600,190.3838043,138.4970703
3464.224121,13.88022041,3600,187.5505981,135.7758789
